city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,company_size_missing,company_type_missing
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,5,NGO,2,50,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,Unknown,3.0,-1,Unknown,1,33,1,1,1
city_21,0.624,Unknown,0,no_enrollment,2,STEM,1.0,7,Pvt Ltd,1,131,1,0,0
city_114,0.926,Male,1,Full time course,2,STEM,8.0,7,Pvt Ltd,1,20,0,0,0
city_21,0.624,Male,1,no_enrollment,3,Other,21.0,-1,Unknown,4,11,0,1,1
city_11,0.55,Male,1,no_enrollment,1,Unknown,6.0,-1,Unknown,0,41,0,1,1
city_11,0.55,Male,1,no_enrollment,2,STEM,10.0,-1,Pvt Ltd,1,284,0,1,0
city_149,0.6890000000000001,Unknown,0,no_enrollment,2,STEM,4.0,-1,Unknown,1,54,1,1,1
city_50,0.8959999999999999,Male,1,Part time course,2,STEM,7.0,6,Unknown,1,46,0,0,1
city_160,0.92,Male,1,no_enrollment,2,STEM,2.0,7,Unknown,1,158,0,0,1
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,-1,Unknown,4,14,0,1,1
city_103,0.92,Male,1,Full time course,2,STEM,9.0,-1,NGO,1,49,1,1,0
city_114,0.926,Male,1,no_enrollment,2,STEM,18.0,3,Pvt Ltd,5,130,1,0,0
city_39,0.898,Male,0,no_enrollment,1,Unknown,4.0,-1,Unknown,2,48,0,1,1
city_114,0.926,Male,0,Part time course,1,Unknown,10.0,7,Pvt Ltd,2,42,0,0,0
city_158,0.7659999999999999,Male,1,no_enrollment,2,STEM,9.0,3,Pvt Ltd,0,106,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,7.0,-1,Unknown,1,54,0,1,1
city_97,0.925,Male,1,no_enrollment,2,STEM,12.0,3,Pvt Ltd,5,84,0,0,0
city_145,0.555,Male,0,no_enrollment,3,Other,21.0,-1,Unknown,5,158,1,1,1
city_136,0.897,Male,0,Full time course,2,STEM,3.0,-1,Unknown,0,32,0,1,1
city_103,0.92,Male,1,no_enrollment,3,STEM,16.0,5,Pvt Ltd,4,15,0,0,0
city_16,0.91,Male,0,no_enrollment,2,STEM,5.0,4,Pvt Ltd,1,58,0,0,0
city_103,0.92,Male,0,no_enrollment,0,Unknown,4.0,0,NGO,1,108,0,0,0
city_16,0.91,Male,0,Full time course,2,STEM,5.0,-1,Unknown,1,178,0,1,1
city_104,0.924,Male,1,no_enrollment,2,STEM,10.0,1,Unknown,4,158,0,0,1
city_50,0.8959999999999999,Male,1,no_enrollment,3,Unknown,21.0,5,Public Sector,1,308,1,0,0
city_61,0.913,Male,1,no_enrollment,1,Unknown,19.0,5,Pvt Ltd,2,19,0,0,0
city_75,0.939,Unknown,1,no_enrollment,1,Unknown,10.0,-1,Unknown,1,218,0,1,1
city_21,0.624,Unknown,1,Full time course,2,STEM,5.0,3,Pvt Ltd,1,34,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,3,Pvt Ltd,3,18,0,0,0
city_21,0.624,Unknown,0,Full time course,2,STEM,1.0,-1,Unknown,1,126,0,1,1
city_21,0.624,Unknown,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,5,23,0,0,0
city_136,0.897,Male,0,Full time course,3,STEM,10.0,0,Funded Startup,1,80,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,3.0,2,Early Stage Startup,1,57,0,0,0
city_61,0.913,Male,1,no_enrollment,2,STEM,21.0,0,Funded Startup,1,21,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,2,50,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,1,25,1,0,0
city_100,0.887,Male,0,Full time course,2,STEM,7.0,-1,Unknown,5,156,1,1,1
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,1,28,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,5.0,0,Pvt Ltd,1,26,0,0,0
city_40,0.7759999999999999,Male,1,no_enrollment,2,STEM,5.0,2,Unknown,1,98,0,0,1
city_103,0.92,Female,1,no_enrollment,3,Arts,15.0,-1,Unknown,1,34,1,1,1
city_103,0.92,Male,1,no_enrollment,2,No Major,5.0,-1,Unknown,1,112,1,1,1
city_74,0.579,Male,1,no_enrollment,2,Unknown,5.0,1,Pvt Ltd,3,39,0,0,0
city_16,0.91,Unknown,1,no_enrollment,3,STEM,21.0,-1,Unknown,1,143,0,1,1
city_136,0.897,Unknown,1,no_enrollment,3,STEM,10.0,2,Funded Startup,1,48,0,0,0
city_67,0.855,Male,1,no_enrollment,2,STEM,5.0,-1,Unknown,1,106,1,1,1
city_21,0.624,Male,0,no_enrollment,2,STEM,2.0,2,NGO,1,50,1,0,0
city_21,0.624,Unknown,1,no_enrollment,3,STEM,2.0,1,Pvt Ltd,1,39,1,0,0
city_21,0.624,Unknown,1,no_enrollment,2,Other,0.0,7,Pvt Ltd,1,66,1,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,6.0,6,Pvt Ltd,2,30,0,0,0
city_116,0.743,Male,1,no_enrollment,3,STEM,14.0,-1,Pvt Ltd,1,120,1,1,0
city_27,0.848,Male,1,Full time course,1,Unknown,2.0,3,Pvt Ltd,1,91,0,0,0
city_28,0.939,Male,1,no_enrollment,2,STEM,15.0,6,Public Sector,5,105,0,0,0
city_160,0.92,Female,1,no_enrollment,2,STEM,9.0,1,Pvt Ltd,4,39,0,0,0
city_141,0.763,Male,1,no_enrollment,3,STEM,5.0,0,Pvt Ltd,1,68,1,0,0
city_98,0.949,Male,1,no_enrollment,2,STEM,21.0,6,Public Sector,0,134,0,0,0
city_103,0.92,Other,0,no_enrollment,1,Unknown,4.0,-1,Pvt Ltd,0,72,0,1,0
city_160,0.92,Male,1,no_enrollment,3,STEM,8.0,2,Pvt Ltd,1,204,0,0,0
city_21,0.624,Unknown,0,Full time course,1,Unknown,4.0,-1,Pvt Ltd,0,34,1,1,0
city_103,0.92,Male,1,no_enrollment,1,Unknown,19.0,7,Pvt Ltd,3,14,0,0,0
city_103,0.92,Male,0,Full time course,1,Unknown,5.0,6,Pvt Ltd,1,44,0,0,0
city_94,0.698,Male,1,no_enrollment,2,STEM,20.0,-1,Unknown,0,41,1,1,1
city_114,0.926,Male,0,no_enrollment,4,Business Degree,4.0,-1,Unknown,4,26,0,1,1
city_101,0.5579999999999999,Male,0,Full time course,2,STEM,6.0,-1,Unknown,1,100,1,1,1
city_100,0.887,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,2,98,0,0,0
city_21,0.624,Unknown,1,Full time course,2,STEM,6.0,0,Pvt Ltd,5,96,0,0,0
city_16,0.91,Female,0,no_enrollment,2,Business Degree,0.0,5,Pvt Ltd,1,18,0,0,0
city_21,0.624,Male,0,Full time course,2,STEM,3.0,4,Pvt Ltd,1,34,1,0,0
city_33,0.4479999999999999,Unknown,1,no_enrollment,2,STEM,8.0,1,Pvt Ltd,2,14,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,1,Early Stage Startup,2,90,1,0,0
city_67,0.855,Male,1,Full time course,2,STEM,8.0,3,Unknown,1,57,0,0,1
city_142,0.727,Male,1,no_enrollment,3,STEM,12.0,5,Pvt Ltd,5,17,0,0,0
city_105,0.794,Unknown,1,no_enrollment,3,STEM,16.0,3,Pvt Ltd,5,44,0,0,0
city_90,0.698,Male,1,no_enrollment,2,STEM,14.0,-1,Unknown,1,180,1,1,1
city_114,0.926,Unknown,0,Part time course,2,STEM,13.0,4,Pvt Ltd,5,36,0,0,0
city_114,0.926,Unknown,0,Full time course,1,Unknown,5.0,0,Public Sector,0,109,0,0,0
city_114,0.926,Male,0,Full time course,3,STEM,6.0,-1,Unknown,1,16,0,1,1
city_16,0.91,Female,0,Full time course,1,Unknown,3.0,-1,Unknown,1,34,1,1,1
city_71,0.884,Male,1,no_enrollment,3,STEM,12.0,3,Pvt Ltd,2,75,0,0,0
city_114,0.926,Male,1,Full time course,1,Unknown,2.0,2,Pvt Ltd,1,148,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,14.0,2,Funded Startup,1,72,0,0,0
city_116,0.743,Male,1,no_enrollment,3,STEM,6.0,7,Pvt Ltd,1,109,0,0,0
city_103,0.92,Male,1,no_enrollment,2,No Major,18.0,7,Pvt Ltd,4,100,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,4,65,0,0,0
city_73,0.754,Unknown,0,no_enrollment,2,STEM,3.0,0,Pvt Ltd,0,21,0,0,0
city_21,0.624,Unknown,1,Full time course,2,STEM,1.0,2,Other,0,124,1,0,0
city_89,0.925,Male,1,no_enrollment,2,STEM,10.0,0,Pvt Ltd,2,65,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,17,1,0,0
city_89,0.925,Unknown,1,no_enrollment,2,Business Degree,13.0,7,Pvt Ltd,1,26,0,0,0
city_64,0.6659999999999999,Male,1,no_enrollment,2,STEM,16.0,2,Funded Startup,1,31,0,0,0
city_75,0.939,Male,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,2,50,0,0,0
city_176,0.764,Unknown,1,Full time course,2,STEM,6.0,1,Early Stage Startup,1,7,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Other,4.0,3,Pvt Ltd,1,22,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,9.0,6,Pvt Ltd,4,52,1,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,2.0,3,Pvt Ltd,1,76,0,0,0
city_90,0.698,Male,1,Full time course,2,STEM,10.0,-1,Unknown,5,206,0,1,1
city_77,0.83,Male,1,no_enrollment,2,STEM,9.0,2,Pvt Ltd,3,144,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,0,104,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,9.0,7,Pvt Ltd,3,52,1,0,0
city_103,0.92,Male,1,no_enrollment,2,Arts,10.0,2,Pvt Ltd,1,45,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,16.0,3,Pvt Ltd,5,64,0,0,0
city_65,0.802,Unknown,1,no_enrollment,2,STEM,18.0,5,Pvt Ltd,5,20,0,0,0
city_103,0.92,Male,0,no_enrollment,2,Humanities,1.0,3,Public Sector,1,36,0,0,0
city_138,0.836,Female,1,no_enrollment,2,STEM,9.0,2,Pvt Ltd,5,6,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,7.0,2,Early Stage Startup,1,42,1,0,0
city_114,0.926,Unknown,0,no_enrollment,2,Unknown,1.0,-1,Unknown,1,18,0,1,1
city_16,0.91,Male,1,no_enrollment,1,Unknown,0.0,1,Pvt Ltd,5,57,0,0,0
city_21,0.624,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,1,66,0,1,1
city_28,0.939,Male,1,no_enrollment,0,Unknown,10.0,7,Pvt Ltd,0,9,0,0,0
city_149,0.6890000000000001,Unknown,1,no_enrollment,2,STEM,4.0,2,Pvt Ltd,4,97,0,0,0
city_21,0.624,Unknown,0,Full time course,2,STEM,3.0,-1,Unknown,0,98,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,4,Funded Startup,1,30,0,0,0
city_105,0.794,Male,1,no_enrollment,2,Unknown,10.0,3,Pvt Ltd,2,43,0,0,0
city_104,0.924,Male,0,Full time course,1,Unknown,4.0,-1,Unknown,2,53,0,1,1
city_103,0.92,Male,0,no_enrollment,2,STEM,2.0,4,Public Sector,1,7,1,0,0
city_149,0.6890000000000001,Unknown,1,Full time course,2,STEM,6.0,6,Pvt Ltd,1,58,0,0,0
city_67,0.855,Male,0,no_enrollment,4,STEM,9.0,-1,Unknown,5,326,0,1,1
city_16,0.91,Male,1,no_enrollment,1,Unknown,10.0,7,Pvt Ltd,2,72,0,0,0
city_150,0.698,Unknown,0,Full time course,1,Unknown,2.0,-1,Unknown,1,15,1,1,1
city_100,0.887,Unknown,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,94,0,1,1
city_16,0.91,Unknown,1,no_enrollment,2,STEM,21.0,5,Other,1,182,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,3.0,5,NGO,1,34,0,0,0
city_114,0.926,Male,1,Part time course,1,Unknown,3.0,2,Pvt Ltd,2,8,0,0,0
city_99,0.915,Other,1,no_enrollment,4,STEM,21.0,5,Pvt Ltd,5,35,0,0,0
city_173,0.878,Male,1,no_enrollment,2,STEM,10.0,0,Pvt Ltd,5,218,0,0,0
city_123,0.738,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,0,13,0,1,1
city_103,0.92,Male,1,no_enrollment,3,Business Degree,3.0,3,Pvt Ltd,2,29,0,0,0
city_67,0.855,Male,1,Part time course,2,STEM,15.0,-1,Unknown,1,155,0,1,1
city_103,0.92,Male,0,no_enrollment,2,STEM,10.0,7,Pvt Ltd,3,129,0,0,0
city_8,0.698,Male,1,no_enrollment,1,Unknown,21.0,-1,Unknown,5,10,0,1,1
city_16,0.91,Male,1,no_enrollment,1,Unknown,10.0,2,Pvt Ltd,2,41,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,Funded Startup,5,41,0,0,0
city_70,0.698,Male,0,no_enrollment,2,Unknown,0.0,-1,Unknown,0,14,0,1,1
city_104,0.924,Unknown,1,no_enrollment,2,STEM,15.0,7,Pvt Ltd,1,48,0,0,0
city_75,0.939,Female,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,94,0,0,0
city_14,0.698,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,0,4,0,1,1
city_7,0.647,Male,1,no_enrollment,2,STEM,13.0,5,Pvt Ltd,1,41,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Pvt Ltd,5,23,0,1,0
city_16,0.91,Female,1,no_enrollment,2,STEM,21.0,7,Other,1,43,0,0,0
city_104,0.924,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,2,64,0,0,0
city_23,0.899,Unknown,1,Full time course,0,Unknown,4.0,3,Funded Startup,1,310,0,0,0
city_21,0.624,Female,1,no_enrollment,2,STEM,0.0,0,Early Stage Startup,1,73,1,0,0
city_11,0.55,Male,0,Full time course,2,STEM,3.0,-1,Unknown,1,6,1,1,1
city_84,0.698,Male,1,no_enrollment,3,STEM,13.0,2,Pvt Ltd,5,122,1,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,6.0,1,Pvt Ltd,1,68,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,21.0,5,Pvt Ltd,5,98,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,6,Pvt Ltd,5,165,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,5,57,1,0,0
city_26,0.698,Unknown,1,Full time course,3,STEM,5.0,0,Pvt Ltd,0,47,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,13.0,7,Pvt Ltd,4,40,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,2.0,6,Pvt Ltd,1,27,1,0,0
city_76,0.698,Male,1,no_enrollment,2,STEM,5.0,-1,Unknown,1,7,0,1,1
city_46,0.762,Male,1,Part time course,2,STEM,9.0,3,Pvt Ltd,1,3,0,0,0
city_123,0.738,Unknown,1,Full time course,2,STEM,4.0,2,Early Stage Startup,2,75,1,0,0
city_160,0.92,Male,0,Full time course,2,STEM,2.0,-1,Unknown,1,19,1,1,1
city_21,0.624,Male,1,Full time course,2,STEM,9.0,0,Pvt Ltd,2,56,1,0,0
city_16,0.91,Male,1,no_enrollment,1,Unknown,8.0,2,Funded Startup,1,120,0,0,0
city_90,0.698,Male,0,no_enrollment,1,Unknown,5.0,-1,Unknown,0,50,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,14.0,2,Public Sector,3,6,1,0,0
city_114,0.926,Male,1,no_enrollment,1,Unknown,3.0,3,Pvt Ltd,1,80,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,17.0,3,Pvt Ltd,1,6,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,1.0,-1,Unknown,0,110,0,1,1
city_45,0.89,Male,0,no_enrollment,2,No Major,2.0,2,Pvt Ltd,0,50,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,2,156,1,1,1
city_136,0.897,Male,1,no_enrollment,3,STEM,16.0,0,Early Stage Startup,2,14,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,16.0,1,Pvt Ltd,1,90,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,19.0,2,Pvt Ltd,5,19,0,0,0
city_21,0.624,Male,0,no_enrollment,1,Unknown,4.0,-1,Unknown,0,44,1,1,1
city_71,0.884,Male,1,no_enrollment,3,STEM,13.0,1,Early Stage Startup,1,27,0,0,0
city_103,0.92,Male,0,no_enrollment,2,Humanities,2.0,-1,Unknown,1,101,1,1,1
city_114,0.926,Male,1,no_enrollment,1,Unknown,6.0,3,Pvt Ltd,5,52,0,0,0
city_117,0.698,Unknown,1,no_enrollment,4,STEM,15.0,0,Pvt Ltd,0,138,0,0,0
city_21,0.624,Male,1,Full time course,3,STEM,10.0,0,Unknown,1,44,1,0,1
city_21,0.624,Male,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,5,54,0,0,0
city_21,0.624,Unknown,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,33,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,1,30,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Humanities,14.0,3,Pvt Ltd,4,13,0,0,0
city_16,0.91,Unknown,1,no_enrollment,3,STEM,21.0,6,Pvt Ltd,5,11,0,0,0
city_103,0.92,Female,1,no_enrollment,3,STEM,21.0,6,Pvt Ltd,5,63,0,0,0
city_73,0.754,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,222,0,1,1
city_103,0.92,Female,1,no_enrollment,3,Humanities,21.0,3,Funded Startup,2,74,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,4.0,3,Pvt Ltd,1,57,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,12,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,15.0,3,Pvt Ltd,2,62,0,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,5,236,0,0,0
city_160,0.92,Male,1,Part time course,2,STEM,2.0,1,Pvt Ltd,2,4,0,0,0
city_136,0.897,Unknown,0,Full time course,2,STEM,6.0,-1,Unknown,1,31,1,1,1
city_114,0.926,Male,0,Full time course,1,Unknown,9.0,3,Pvt Ltd,1,58,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,-1,Unknown,2,8,0,1,1
city_162,0.767,Male,1,no_enrollment,3,STEM,18.0,3,Pvt Ltd,1,54,0,0,0
city_152,0.698,Unknown,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,36,0,0,0
city_21,0.624,Other,0,no_enrollment,2,STEM,4.0,-1,Unknown,0,190,1,1,1
city_103,0.92,Female,1,no_enrollment,2,STEM,16.0,4,Pvt Ltd,5,88,0,0,0
city_21,0.624,Male,0,Full time course,1,Unknown,7.0,-1,Unknown,0,94,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,4.0,-1,Unknown,1,14,0,1,1
city_114,0.926,Male,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,17,0,1,1
city_104,0.924,Male,1,no_enrollment,2,STEM,19.0,2,Pvt Ltd,5,14,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,4,100,0,0,0
city_16,0.91,Unknown,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,302,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,9.0,7,Pvt Ltd,4,44,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,24,1,0,0
city_114,0.926,Unknown,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,1,32,0,0,0
city_165,0.903,Unknown,1,Full time course,2,STEM,11.0,3,Pvt Ltd,5,158,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,20.0,-1,Unknown,1,24,1,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,11.0,5,Pvt Ltd,3,22,1,0,0
city_16,0.91,Unknown,0,no_enrollment,0,Unknown,7.0,-1,Unknown,1,90,0,1,1
city_103,0.92,Unknown,0,no_enrollment,2,Arts,14.0,-1,Funded Startup,1,24,0,1,0
city_97,0.925,Male,1,Part time course,2,Arts,3.0,4,Pvt Ltd,1,40,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,3.0,3,Pvt Ltd,1,18,1,0,0
city_75,0.939,Male,0,no_enrollment,1,Unknown,3.0,-1,Pvt Ltd,0,13,0,1,0
city_136,0.897,Unknown,1,Part time course,3,STEM,3.0,7,Pvt Ltd,1,66,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,6.0,7,Pvt Ltd,1,122,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,4,49,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,38,1,0,0
city_143,0.74,Male,1,no_enrollment,3,STEM,5.0,7,NGO,1,10,0,0,0
city_136,0.897,Male,0,no_enrollment,3,STEM,13.0,-1,Unknown,2,80,0,1,1
city_16,0.91,Male,1,no_enrollment,2,No Major,2.0,0,Pvt Ltd,1,130,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,17.0,0,Pvt Ltd,5,35,1,0,0
city_102,0.804,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,5,17,1,0,0
city_21,0.624,Male,1,Full time course,3,STEM,11.0,-1,Unknown,2,146,0,1,1
city_103,0.92,Male,0,Full time course,2,STEM,3.0,-1,Unknown,1,172,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,6.0,-1,Public Sector,2,116,1,1,0
city_103,0.92,Male,1,no_enrollment,2,STEM,3.0,3,Funded Startup,1,226,0,0,0
city_24,0.698,Male,1,no_enrollment,3,STEM,11.0,7,Pvt Ltd,1,83,0,0,0
city_103,0.92,Unknown,0,no_enrollment,0,Unknown,0.0,-1,Unknown,0,8,0,1,1
city_136,0.897,Male,1,no_enrollment,3,STEM,14.0,7,Pvt Ltd,5,16,0,0,0
city_23,0.899,Unknown,0,no_enrollment,0,Unknown,3.0,-1,Unknown,0,102,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,4.0,2,Pvt Ltd,1,59,1,0,0
city_45,0.89,Male,1,no_enrollment,3,Business Degree,16.0,5,Pvt Ltd,1,50,0,0,0
city_100,0.887,Male,1,no_enrollment,2,STEM,15.0,0,Pvt Ltd,1,11,0,0,0
city_138,0.836,Male,0,Full time course,1,Unknown,10.0,-1,Unknown,0,27,0,1,1
city_104,0.924,Unknown,1,Full time course,1,Unknown,5.0,0,Early Stage Startup,1,62,0,0,0
city_83,0.923,Unknown,1,Full time course,3,STEM,7.0,2,Early Stage Startup,2,31,0,0,0
city_127,0.745,Male,0,no_enrollment,3,STEM,6.0,-1,Unknown,1,80,1,1,1
city_41,0.8270000000000001,Female,1,no_enrollment,2,Arts,11.0,6,Pvt Ltd,1,83,0,0,0
city_19,0.682,Unknown,1,no_enrollment,2,STEM,3.0,2,Unknown,1,332,1,0,1
city_21,0.624,Male,1,no_enrollment,3,STEM,14.0,1,Pvt Ltd,5,9,1,0,0
city_115,0.789,Male,0,no_enrollment,0,Unknown,1.0,-1,Unknown,0,146,0,1,1
city_103,0.92,Male,0,no_enrollment,2,STEM,3.0,3,Public Sector,2,8,0,0,0
city_136,0.897,Unknown,1,Part time course,2,STEM,4.0,3,Pvt Ltd,1,39,0,0,0
city_114,0.926,Male,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,90,0,1,1
city_102,0.804,Male,1,no_enrollment,3,STEM,15.0,5,Pvt Ltd,4,152,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,4,66,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,6,Pvt Ltd,3,149,0,0,0
city_41,0.8270000000000001,Unknown,0,Part time course,2,Humanities,5.0,-1,Unknown,4,24,0,1,1
city_21,0.624,Unknown,0,no_enrollment,2,STEM,2.0,-1,Unknown,1,12,1,1,1
city_136,0.897,Unknown,0,Full time course,3,STEM,5.0,0,Pvt Ltd,1,148,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,8.0,-1,Unknown,1,70,0,1,1
city_102,0.804,Male,1,Part time course,2,STEM,9.0,0,Pvt Ltd,1,9,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,1,180,0,0,0
city_104,0.924,Male,1,no_enrollment,3,STEM,9.0,2,Funded Startup,1,51,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,1,134,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,1,22,0,0,0
city_67,0.855,Female,1,Part time course,2,STEM,6.0,7,Pvt Ltd,3,58,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,1.0,0,Early Stage Startup,1,84,1,0,0
city_76,0.698,Male,1,no_enrollment,3,STEM,15.0,1,Pvt Ltd,1,17,0,0,0
city_136,0.897,Male,0,no_enrollment,3,STEM,5.0,6,Unknown,1,45,0,0,1
city_103,0.92,Male,0,no_enrollment,1,Unknown,6.0,-1,Unknown,0,66,0,1,1
city_103,0.92,Male,1,no_enrollment,4,STEM,21.0,0,Funded Startup,1,139,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,12.0,7,Pvt Ltd,5,14,1,0,0
city_103,0.92,Male,1,Part time course,2,STEM,9.0,2,Pvt Ltd,3,56,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,19.0,3,Pvt Ltd,0,79,0,0,0
city_57,0.866,Male,1,no_enrollment,2,STEM,16.0,-1,Unknown,1,9,1,1,1
city_74,0.579,Male,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,268,0,1,1
city_173,0.878,Unknown,1,Part time course,3,STEM,21.0,0,Pvt Ltd,0,48,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,2,Pvt Ltd,2,22,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,16.0,7,Pvt Ltd,5,7,0,0,0
city_67,0.855,Male,1,no_enrollment,2,STEM,14.0,4,Pvt Ltd,5,13,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,4,Pvt Ltd,5,48,0,0,0
city_57,0.866,Male,0,Part time course,2,STEM,2.0,-1,Unknown,2,30,1,1,1
city_39,0.898,Male,0,no_enrollment,3,STEM,8.0,5,Pvt Ltd,2,113,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,9.0,0,Pvt Ltd,1,20,0,0,0
city_145,0.555,Male,0,no_enrollment,3,STEM,3.0,3,Pvt Ltd,1,336,1,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,11.0,-1,Unknown,1,150,1,1,1
city_65,0.802,Female,1,Full time course,2,STEM,4.0,2,Unknown,1,8,0,0,1
city_103,0.92,Male,0,no_enrollment,3,STEM,14.0,2,Pvt Ltd,5,108,0,0,0
